id,scientific_name,japanese_name,genus_id,gbif_taxon_key,edibility
5301,Lophiostoma obtusisporum,,1341,11403029,
5302,Lophiostoma semiliberum,,1341,2615730,
5303,Lophiostoma tropicum,,1341,11395250,
5304,Lophiostoma vagabundum,,1341,2615688,
5305,Lophiotrema curreyi,,1342,2615659,
5306,Lophiotrema eburneoides,,1342,10754037,
5307,Lophiotrema fallopiae,,1342,9664974,
5308,Lophiotrema neoarundinaria,,1342,5953959,
5309,Lophiotrema neoarundinariae,,1342,12206458,
5310,Lophiotrema rubi,,1342,8371389,
5311,Muroia nipponica,,1343,2615647,
5312,Neovaginatispora fuckelii,,1344,10976117,
5313,Parapaucispora pseudoarmatispora,,1345,9881566,
5314,Paucispora quadrispora,,1346,8223416,
5315,Paucispora versicolor,,1346,8107374,
5316,Platystomum actinidiae,,1347,7957261,
5317,Pseudolophiostoma vitigenum,,1348,7884867,
5318,Pseudopaucispora brunneospora,,1349,10728829,
5319,Quintaria lignatilis,,1350,3541909,
5320,Sigarispora arundinis,,1351,8374445,
5321,Sigarispora caudata,,1351,8183749,
5322,Sigarispora caulium,,1351,7635486,
5323,Atrocalyx acutisporus,,1352,9693535,
5324,Crassimassarina macrospora,,1353,9662887,
5325,Cryptoclypeus oxysporus,,1354,9744312,
5326,Cryptoclypeus ryukyuensis,,1354,9676613,
5327,Galeaticarpa aomoriensis,,1355,9790861,
5328,Pseudocryptoclypeus yakushimensis,,1356,9707541,
5329,Kohlmeyeriella crassa,,1357,3457688,
5330,Kohlmeyeriella tubulata,,1357,2565879,
5331,Lindra obtusa,,1358,5486593,
5332,Lindra thalassiae,,1358,5252597,
5333,Lulwoana uniseptata,,1359,2565841,
5334,Lulwoidea lignoarenaria,,1360,2565882,
5335,Apioperdon pyriforme,,1361,10852503,
5336,Bovista aestivalis,タマネギチャブクロタケ,1362,2535220,
5337,Bovista delicata,,1362,3333386,
5338,Bovista flaccida,,1362,3333309,
5339,Bovista limosa,,1362,2535218,
5340,Bovista longispora,,1362,3333390,
5341,Bovista longissima,,1362,3333289,
5342,Bovista ochrotricha,スゴモリダンゴタケ,1362,3333375,
5343,Bovista plumbea,シバフダンゴタケ,1362,2535193,
5344,Bovista polymorpha,,1362,2535209,
5345,Bovista pusilla,,1362,2535211,
5346,Bovista yasudae,,1362,3333314,
5347,Bovistella japonica,,1363,5454092,
5348,Bovistella radicata,ダンゴタケ,1363,5243272,
5349,Bovistella utriformis,,1363,10828425,
5350,Bryoperdon acuminatum,,1364,10841791,
5351,Calvatia boninensis,オオノウタケ,1365,3339848,
5352,Calvatia candida,,1365,6014839,
5353,Calvatia craniiformis,ノウタケ,1365,7242423,
5354,Calvatia cyathiformis,スミレホコリタケ,1365,2536054,
5355,Calvatia gardneri,,1365,2536063,
5356,Calvatia lilacina,,1365,2536067,
5357,Calvatia nipponica,オニフスベ,1365,7733575,
5358,Calvatia rugosa,イロガワリホコリタケ,1365,3339846,
5359,Calvatia turneri,,1365,3339850,
5360,Langermannia fenzlii,,1366,3339994,
5361,Lycoperdon asperum,コツブホコリタケ,45,5453419,
5362,Lycoperdon atropurpureum,,45,5243215,
5363,Lycoperdon bispinosum,フタトゲホコリタケ,45,5453600,
5364,Lycoperdon candidum,,45,5243223,
5365,Lycoperdon caudatum,アラゲホコリタケモドキ,45,5243203,
5366,Lycoperdon compactum,ヤケアトホコリタケ,45,5243206,
5367,Lycoperdon curtisii,,45,5243276,
5368,Lycoperdon dermoxanthum,,45,5243267,
5369,Lycoperdon desmazieri,,45,5453713,
5370,Lycoperdon echinatum,アラゲホコリタケ,45,5243255,
5371,Lycoperdon ericaeum,,45,5243278,
5372,Lycoperdon excipuliforme,,45,5243279,
5373,Lycoperdon fasciculatum,,45,5453756,
5374,Lycoperdon fuligineum,,45,5243273,
5375,Lycoperdon henningsii,コメツブホコリタケ,45,5453449,
5376,Lycoperdon hiemale,,45,10694912,
5377,Lycoperdon lewisii,,45,5453522,
5378,Lycoperdon lividum,キホコリタケ,45,5243225,
5379,Lycoperdon mammiforme,オキナホコリタケ,45,5243221,
5380,Lycoperdon miyabei,ミヤベホコリタケ,45,5453443,
5381,Lycoperdon molle,コゲホコリタケ,45,5243240,
5382,Lycoperdon nigrescens,クロホコリタケ,45,8393921,
5384,Lycoperdon niveum,,45,5453654,
5385,Lycoperdon perlatum,キツネノチャブクロ,45,5243258,
5386,Lycoperdon polymorphum,,45,5242966,
5387,Lycoperdon pratense,ヒメホコリタケ,45,5243244,
5388,Lycoperdon purpuraceum,,45,5453806,
5390,Lycoperdon rimulatum,クロチャホコリタケ,45,5453829,
5391,Lycoperdon shimousanum,シモウサアシブトホコリタケ,45,5453733,
5392,Lycoperdon spadiceum,,45,5243228,
5393,Lycoperdon subincarnatum,,45,5243265,
5394,Lycoperdon subvelatum,,45,5453511,
5395,Lycoperdon umbrinoides,ネッタイツブホコリタケ,45,5453702,
5396,Lycoperdon umbrinum,ツブホコリタケ,45,5243243,
5397,Lycoperdon yasudae,トゲホコリタケ,45,5453378,
5398,Morganella puiggarii,,1367,5242934,
5399,Asterophora lycoperdoides,ヤグラタケ,1368,9210867,
5400,Asterophora parasitica,ナガエノヤグラタケ,1368,5241594,
5401,Calocybe gambosa,ユキワリ,1369,8936224,
5402,Calocybe gangraenosa,,1369,7526121,
5403,Calocybe graveolens,,1369,8835060,
5404,Calocybe ionides,ヒメムラサキシメジ,1369,8973629,
5405,Calocybe musashiensis,,1369,7517664,
5406,Gerhardtia foliicola,,1370,11836325,
5407,Hypsizygus marmoreus,ブナシメジ,1371,2530653,
5408,Hypsizygus tessulatus,,1371,9015458,
5409,Hypsizygus ulmarius,シロタモギタケ,1371,9113338,
5410,Lyophyllum decastes,ハタケシメジ,1372,9173236,
5411,Lyophyllum nigrescens,,1372,3347272,
5412,Lyophyllum semitale,スミゾメシメジ,1372,7390219,
5413,Lyophyllum shimeji,ホンシメジ,1372,2530742,
5414,Lyophyllum sykosporum,カクミノシメジ,1372,3347259,
5415,Lyophyllum transforme,,1372,8522042,
5416,Ossicaulis lignatilis,ヒメシロタモギタケ,1373,2530577,
5417,Sagaranella gibberosa,,1374,7409660,
5418,Sagaranella tylicolor,,1374,7365474,
5419,Tephrocybe ambusta,,1375,2530808,
5420,Tephrocybe anthracophila,ヤケノシメジ,1375,2530763,
5421,Termitomyces clypeatus,トガリアリヅカタケ,1376,2530598,
5422,Termitomyces eurrhizus,オオシロアリタケ,1376,8263562,
5423,Termitomyces intermedius,,1376,9772186,
5424,Termitomyces microcarpus,,1376,2530625,
5425,Macrocystidia cucumis,クリイロムクエタケ,1377,9107939,
5426,Buergenerula typhae,,1378,2569185,
5427,Clasterosporium eriobotryae,,1379,6123905,
5428,Clasterosporium flagellatum,,1379,2569240,
5429,Clasterosporium mori,,1379,3456900,
5430,Gaeumannomyces graminis,,1380,3456755,
5431,Mycoleptodiscus terrestris,,1381,2569300,
5432,Nakataea oryzae,,1382,7974617,
5433,Utrechtiana arundinacea,,1383,10770724,
5434,Malassezia dermatis,,1384,2518100,
5435,Malassezia furfur,,1384,2518103,
5436,Malassezia globosa,,1384,2518102,
5437,Malassezia japonica,,1384,2518092,
5438,Malassezia nana,,1384,2518099,
5439,Malassezia pachydermatis,,1384,2518094,
5440,Malassezia restricta,,1384,2518093,
5441,Malassezia sympodialis,,1384,2518098,
5442,Malassezia yamatoensis,,1384,3370673,
5443,Malmidea granifera,,1385,6755214,
5444,Amyloflagellula pulchra,,1386,2538161,
5445,Baeospora myosura,ニセマツカサシメジ,1387,2537958,
5446,Baeospora myriadophylla,フジイロアマタケ,1387,2537965,
5447,Calyptella campanula,,1388,2537382,
5448,Calyptella capula,エツキヒメサカズキタケ,1388,2537371,
5449,Campanella junghuhnii,アミヒダタケ,1389,5243785,
5450,Chaetocalathus fragilis,ヒダフウリンタケ,1390,3321469,
5451,Chaetocalathus galeatus,,1390,3321463,
5452,Clitocybula esculenta,オドタケ,1391,3320428,
5453,Crinipellis corvina,クロニセホウライタケ,1392,3321373,
5454,Crinipellis nigricaulis,クロカミオチバタケ,1392,7243818,
5455,Crinipellis rhizomorphica,ミドリニセホウライタケ,1392,7390958,
5456,Crinipellis scabella,カヤネダケ,1392,2538113,
5457,Gerronema albidum,,1393,2538211,
5458,Gerronema atrialbum,,1393,10853840,
5459,Gerronema nemorale,オリーブサカズキタケ,1393,3320170,
5460,Gerronema xanthophyllum,,1393,3347090,
5461,Glabrocyphella epileucina,,1394,2538041,
5462,Henningsomyces candidus,パイプタケ,1395,5243660,
5463,Lactocollybia cycadicola,ウスキカレエダタケ,1396,2537924,
5464,Marasmius alopecuis,,1397,3322160,
5465,Marasmius aurantiobasalis,,1397,2537230,
5466,Marasmius aurantioferrugineus,カバイロオオホウライタケ,1397,3323042,
5467,Marasmius brunneoaurantiacus,,1397,3322733,
5468,Marasmius brunneospermus,アミガサホウライタケ,1397,3322243,
5469,Marasmius capillaris,,1397,3321761,
5470,Marasmius capitatus,スギノオチバタケ,1397,3321938,
5471,Marasmius cohaerens,ミヤマオチバタケ,1397,8988651,
5472,Marasmius crinis-equi,,1397,2537268,
5473,Marasmius cryptomeriae,スギノヒメホウライタケ,1397,3321523,
5474,Marasmius curreyi,,1397,2537201,
5475,Marasmius echinulatus,,1397,3322963,
5476,Marasmius epiphyllus,,1397,2537306,
5477,Marasmius fulvoferrugineus,,1397,3321503,
5478,Marasmius glabellus,シワオチバタケ,1397,7243839,
5479,Marasmius graminum,ヒメホウライタケ,1397,2537202,
5480,Marasmius gregarius,,1397,3321958,
5481,Marasmius hemileucus,,1397,8668302,
5482,Marasmius insignis,オオカミノケタケ,1397,3321899,
5483,Marasmius leveilleanus,シワホウライタケ,1397,7243914,
5484,Marasmius luteolus,,1397,3322104,
5485,Marasmius maculosus,マダラホウライタケ,1397,3322892,
5486,Marasmius maximus,オオホウライタケ,1397,3322584,
5487,Marasmius nivicola,ユキホウライタケ,1397,3321696,
5488,Marasmius nocturnus,クロチャオチバタケ,1397,3321832,
5489,Marasmius occultatiformis,,1397,8182296,
5490,Marasmius occultatus,ヒカゲオチエダタケ,1397,3321821,
5491,Marasmius opulentus,カエンオチバタケ,1397,3321948,
5492,Marasmius oreades,シバフタケ,1397,2537250,
5493,Marasmius pulcherripes,ハナオチバタケ,1397,3322053,
5494,Marasmius purpureostriatus,スジオチバタケ,1397,3322912,
5495,Marasmius rotalis,,1397,7243775,
5496,Marasmius rotula,シロヒメホウライタケ,1397,8908488,
5497,Marasmius sarmentosus,ヤマウバノカミノケ,1397,3322422,
5498,Marasmius sasicola,ササノホウライタケ,1397,3322190,
5499,Marasmius shideiae,オノエホウライタケ,1397,3322567,
5500,Marasmius siccus,ハリガネオチバタケ,1397,3322936,
5501,Marasmius tenuissimus,,1397,3322454,
5502,Marasmius wisteriae,,1397,8196720,
5503,Moniliophthora canescens,,1398,8307394,
5504,Pleurocybella porrigens,スギヒラタケ,1399,2538000,
5505,Rectipilus fasciculatus,シロヒメツツタケ,1400,2537792,
5506,Tetrapyrgos nigripes,アシグロホウライタケ,1401,2537483,
5507,Trogia holochlora,,1402,2537894,
5508,Cyclaneusma niveum,,1403,2577773,
5509,Marthamyces culmigenus,,1404,10694197,
5510,Propolis farinosa,クチキマダラチャワンタケ,1405,2579078,
5511,Leptochidium albociliatum,,1406,2601055,
5512,Massalongia carnosa,,1407,7594645,
5513,Polychidium muscicola,,1408,2601063,
5514,Decaisnella mesascium,,1409,5490275,
5515,Massaria japonica,,1410,7803624,
5516,Massaria moricola,,1410,7849291,
5517,Exosporium mexicanum,,1411,3388065,
5518,Exosporium miyakei,,1411,7761458,
5519,Helminthosporium asterinum,,1412,2618162,
5520,Helminthosporium dactylidis,,1412,3535614,
5521,Helminthosporium dalbergiae,,1412,3535601,
5522,Helminthosporium desmodii,,1412,3535291,
5523,Helminthosporium magnisporum,,1412,3415923,
5524,Helminthosporium massarinum,,1412,9751348,
5525,Helminthosporium palmigenum,,1412,2618161,
5526,Helminthosporium solani,,1412,2618168,
5527,Helminthosporium velutinum,,1412,2618151,
5528,Massarina constricta,,1413,3535028,
5529,Massarina japonica,,1413,3535141,
5530,Massarina leucosarca,,1413,3535138,
5531,Massarina peerallyi,,1413,3535082,
5532,Massarina submediana,,1413,3535061,
5533,Massarina uniserialis,,1413,3535120,
5534,Massarinula gloeospora,,1414,3566328,
5535,Pseudosplanchnonema phorcioides,,1415,9685118,
5536,Vaginatispora amygdali,,1416,10694445,
5537,Vaginatispora scabrispora,,1416,10702812,
5538,Bombyliospora japonica,,1417,8440528,
5539,Megaloblastenia marginiflexa,,1418,3433892,
5540,Megalospora atrorubricans,,1419,11098397,
5541,Megalospora nipponensis,,1419,5479035,
5542,Megalospora sulphurata,,1419,2618911,
5543,Megalospora tuberculosa,,1419,8079472,
5544,Aspicilia cinerea,,1420,8067777,
5545,Lobothallia alphoplaca,,1421,3413650,
5546,Lobothallia radiosa,,1421,3412864,
5547,Melampsora abietis-populi,,1422,3373864,
5548,Melampsora arctica,,1422,2514037,
5549,Melampsora caprearum,,1422,2514041,
5550,Melampsora chelidonii-pierotii,,1422,3373741,
5551,Melampsora coleosporioides,,1422,2514013,
5552,Melampsora epiphylla,,1422,3373759,
5553,Melampsora epitea,,1422,7976978,
5554,Melampsora euphorbiae,,1422,8193400,
5555,Melampsora humilis,,1422,3373879,
5556,Melampsora hypericorum,,1422,2513996,
5558,Melampsora kiusiana,,1422,3373735,
5559,Melampsora kupreviczii,,1422,3373798,
5560,Melampsora kusanoi,,1422,2514039,
5561,Melampsora larici-epitea,,1422,3373842,
5562,Melampsora larici-populina,,1422,5897564,
5563,Melampsora laricis-pentandrae,,1422,2514067,
5564,Melampsora laricis-populina,,1422,2514062,
5565,Melampsora laricis-urbanianae,,1422,12259857,
5566,Melampsora lini,,1422,8425316,
5567,Melampsora magnusiana,,1422,2514066,
5568,Melampsora microsora,,1422,3373810,
5569,Melampsora microspora,,1422,3373814,
5571,Melampsora populnea,,1422,9812051,
5572,Melampsora ribesii-purpureae,,1422,3373838,
5573,Melampsora salicis-warburgii,,1422,3373820,
5574,Melampsora yezoensis,,1422,3373775,
5575,Melampsora yoshinagae,,1422,7384631,
5576,Melampsora yoshinagai,,1422,3373871,
5577,Dicarpella dryina,,1423,5253510,
5578,Dicarpella rubicola,,1423,5481746,
5579,Macrodiaporthe occulta,,1424,2567628,
5580,Melanconis groenlandica,,1425,9759302,
5581,Melanconis itoana,,1425,3445673,
5582,Melanconis juglandis,,1425,2568590,
5583,Melanconis marginalis,,1425,2568534,
5584,Melanconis stilbostoma,,1425,2568573,
5585,Melanconium bicolor,,1426,2568489,
5586,Melanconium gourdiforme,,1426,3445840,
5587,Melanconium hysterioides,,1426,3445859,
5588,Melanconium shiraianum,,1426,9239265,
5589,Pseudovalsella modonia,,1427,2568530,
5590,Pseudovalsella tetraspora,,1427,3445535,
5591,Pseudovalsella thelebola,,1427,2568625,
5592,Stegonsporium mori,,1428,3536065,
5593,Paraphomopsis obscurans,,1429,12181506,
5594,Alpinaria rhododendri,,1430,9654826,
5595,Beverwykella pulmonaria,,1431,2588562,
5596,Byssosphaeria schiedermayeriana,,1432,2619773,
5597,Camposporium laundonii,,1433,2589289,
5598,Caryosporella rhizophorae,,1434,2619608,
5599,Herpotrichia macrotricha,,1435,2615342,
5600,Herpotrichia nigrotuberculata,,1435,3542968,
5601,Herpotrichia pinetorum,,1435,2615362,
5602,Herpotrichia rhodosticta,,1435,2615348,
5603,Javaria shimekii,,1436,2619662,
5604,Melanomma glumarum,,1437,5513950,
5605,Melanomma japonicum,,1437,10390774,
5606,Melanomma oryzae,,1437,5514121,
5607,Melanomma pulvis-pyrius,,1437,9025616,
5608,Phragmocephala elliptica,,1438,2588487,
5609,Pleotrichocladium opacum,,1439,9815262,
5610,Pseudotrichia mutabilis,,1440,8928769,
5611,Sarimanas pseudofluviatile,,1441,7881891,
5612,Sarimanas shirakamiense,,1441,8128486,
5613,Seifertia azaleae,,1442,2598552,
5614,Sporidesmiella hyalosperma,,1443,3537055,
5615,Melanotaenium adoxae,,1444,3369052,
5616,Melanotaenium endogenum,,1444,2557802,
5617,Melanotaenium tochinaianum,,1444,3369057,
5618,Melaspilea gemella,,1445,3549800,
5619,Amazonia butleri,,1446,3523606,
5620,Appendiculella calostroma,,1447,2610981,
5621,Asteridiella aucubae,,1448,3523138,
5622,Haraea barbata,,1449,3523698,
5623,Haraea japonica,,1449,3523699,
5624,Meliola amphitricha,,1450,7255523,
5625,Meliola ardisiae,,1450,3521615,
5626,Meliola australis,,1450,3521226,
5627,Meliola bambusae,,1450,7255502,
5628,Meliola bambusicola,,1450,3520666,
5629,Meliola boninensis,,1450,3522021,
5630,Meliola camelliae,,1450,2611085,
5631,Meliola clerodendricola,,1450,2611068,
5632,Meliola dichotoma,,1450,7255643,
5633,Meliola kusanoi,,1450,2611090,
5634,Meliola osmanthi,,1450,2611073,
5635,Meliola rubicola,,1450,3521129,
5636,Meliola sakawensis,,1450,7255516,
5637,Meliola scolopiae,,1450,2611143,
5638,Meliola toddaliae,,1450,3521467,
5639,Meliolina quinqueseptata,,1451,3513667,
5640,Meliolina ryukyuensis,,1451,3513682,
5641,Endothia fluens,,617,2566425,
5642,Melogramma campylosporum,,1452,2565924,
5643,Meripilus giganteus,トンビマイタケ,1453,2540761,
5644,Rigidoporus cinereus,,1454,2540915,
5645,Rigidoporus crocatus,ニクイロアナタケモドキ,1454,2541032,
5646,Rigidoporus eminens,,1454,2541119,
5647,Rigidoporus furcatus,,1454,2541093,
5648,Rigidoporus lineatus,スルメタケ,1454,2540878,
5649,Rigidoporus microporus,ネッタイスルメタケ,1454,8667671,
5650,Rigidoporus pouzarii,,1454,7611950,
5651,Rigidoporus sanguinolentus,,1454,2541046,
5652,Rigidoporus ulmarius,オオシロサルノコシカケ,1454,2540997,
5653,Rigidoporus undatus,,1454,9198571,
5654,Rigidoporus vinctus,クロニクイロアナタケ,1454,2540917,
5655,Aegerita torulosa,,1455,2544902,
5656,Aurantiporus transformatus,,1456,2548965,
5657,Bulbillomyces farinosus,,1457,2544313,
5658,Ceriporiopsis aurantitingens,,1458,3362728,
5659,Ceriporiopsis mucida,,1458,9141667,
5660,Ceriporiopsis subvermispora,,1458,2541767,
5661,Climacodon javanicus,,1459,12202286,
5662,Climacodon pulcherrimus,アセハリタケ,1459,2541805,
5663,Climacodon septentrionalis,エゾハリタケ,1459,2541815,
5664,Crustodontia chrysocreas,,1460,2550226,
5665,Donkia pulcherrima,,1461,10831999,
5666,Hermanssonia centrifuga,,1462,10798844,
5667,Hydnophanerochaete odontoidea,,1463,9838011,
5668,Hydnophlebia alachuana,,1464,11637647,
5669,Hydnophlebia chrysorhiza,,1464,2543528,
5670,Hypochnicium albostramineum,,1465,2543578,
5671,Hypochnicium bombycinum,,1465,2543566,
5672,Hypochnicium cremicolor,,1465,2543561,
5673,Hypochnicium erikssonii,,1465,2543539,
5674,Hypochnicium geogenium,,1465,2543596,
5675,Hypochnicium longicystidiosum,,1465,2543549,
5676,Hypochnicium punctulatum,,1465,2543534,
5677,Hypochnicium subrigescens,,1465,2543565,
5678,Irpiciporus pachyodon,,1466,2543635,
5679,Mycoacia chrysella,キコハリタケ,1467,3361932,
5680,Mycoacia fuscoatra,,1467,2544428,
5681,Mycoacia gilvescens,,1467,10805530,
5682,Mycoacia livida,,1467,10716448,
5683,Mycoleptodonoides aitchisonii,ブナハリタケ,1468,2545232,
5684,Mycoleptodonoides pergamenea,,1468,2545241,
5685,Pappia fissilis,,1469,10847738,
5686,Phlebia acerina,ミダレシワタケ,1470,2545004,
5687,Phlebia brevispora,,1470,2545019,
5688,Phlebia coccineofulva,シュカワタケ,1470,2544957,
5689,Phlebia pallida,アメイロオクバタケ,1470,2519134,
5690,Phlebia radiata,コガネシワウロコタケ,1470,2545089,
5691,Phlebia rufa,チャシワウロコタケ,1470,2545043,
5692,Phlebia subserialis,ネリイロカワタケ,1470,2545085,
5693,Phlebia tremellosa,シワタケ,1470,2544300,
5694,Phlebia wrightii,,1470,9699589,
5695,Physisporinus vitreus,,1471,2541148,
5696,Sarcodontia spumea,,1472,2543606,
5697,Scopuloides hydnoides,,1473,5245893,
5698,Scopuloides rimosa,ツブニカワカワタケ,1473,5245889,
5699,Spongipellis profissilis,,1474,12193417,
5700,Metacapnodium neesii,,1475,12212923,
5701,Protoventuria arxii,,1476,2617565,
5702,Clavispora fructus,,1477,10747131,
5703,Clavispora lusitaniae,,1477,2599011,
5704,Metschnikowia bicuspidata,,1478,5260297,
5705,Metschnikowia kofuensis,,1478,11505300,
5706,Metschnikowia koreensis,,1478,5494246,
5707,Metschnikowia miensis,,1478,10829333,
5708,Metschnikowia pulcherrima,,1478,5260301,
5709,Metschnikowia reukaufii,,1478,5494271,
5710,Metschnikowia viticola,,1478,5494270,
5711,Acaulium retardatum,,1479,12080218,
5712,Canariomyces microsporus,,1480,10753965,
5713,Cephalotrichum heliciforme,,1481,8415159,
5714,Cephalotrichum microsporum,,1481,5252482,
5715,Cephalotrichum purpureofuscum,,1481,5252472,
5716,Cephalotrichum stemonitis,,1481,2626078,
5717,Cephalotrichum verrucisporum,,1481,7364892,
5718,Gamsia aggregata,,1482,2589874,
5719,Gamsia simplex,,1482,2589870,
5720,Graphium rigidum,,1483,5252434,
5721,Lophotrichus martinii,,1484,2565071,
5722,Microascus albonigrescens,,1485,5252454,
5723,Microascus gracilis,,1485,8138813,
5724,Microascus longirostris,,1485,5252460,
5725,Microascus manginii,,1485,5252451,
5726,Microascus singularis,,1485,5252450,
5727,Microascus trigonosporus,,1485,5252464,
5728,Parascedosporium putredinis,,1486,7739606,
5729,Petriella setifera,,1487,5252391,
5730,Pseudallescheria apiosperma,,1488,7461317,
5731,Pseudallescheria boydii,,1488,2564942,
5732,Scedosporium prolificans,,1489,2564914,
5733,Scopulariopsis brevicaulis,,1490,8456432,
5734,Scopulariopsis brumptii,,1490,2564999,
5735,Scopulariopsis canadensis,,1490,2565011,
5736,Scopulariopsis flava,,1490,2564997,
5737,Scopulariopsis halophilica,,1490,2564983,
5738,Scopulariopsis roseola,,1490,3448297,
5739,Wardomycopsis humicola,,1491,2565172,
5740,Kalmanago commelinae,,1492,12186888,
5741,Microbotryum anomalum,,1493,2556218,
5742,Microbotryum kuehneanum,,1493,2556110,
5743,Microbotryum nepalense,,1493,2556311,
5744,Microbotryum reticulatum,,1493,2556357,
5745,Microbotryum stygium,,1493,2556176,
5746,Microbotryum superbum,,1493,7389706,
5747,Microbotryum violaceum,,1493,2556337,
5748,Sphacelotheca arundinellae-hirtae,,1494,3384364,
5749,Sphacelotheca hydropiperis,,1494,2556020,
5750,Sphacelotheca polygoni-senticosi,,1494,3384305,
5751,Sphacelotheca rottboelliae,,1494,2556012,
5752,Microcalicium arenarium,,1495,2608799,
5753,Idriella lunata,,1496,2581672,
5754,Idriella rara,,1496,3487526,
5755,Dictyothyrina cauliperda,,1497,3513052,
5756,Micropeltella sasae,,1498,3562428,
5757,Stigmatodothis fici-nipponicae,,1499,3513058,
5758,Stigmatodothis sasae,,1499,3513057,
5759,Stomiopeltis betulae,,1500,2625072,
5760,Stomiopeltis citri,,1500,7253036,
5761,Microstroma album,,1501,2513175,
5762,Sympodiomycopsis paphiopedili,,1502,2513187,
5763,Antidactylaria ampulliformis,,1503,12173837,
5764,Asterinella hiugensis,ヒュウガハンチクキン,1504,3525020,
5765,Hidakaea tumidula,,1505,2613253,
5766,Isthmospora spinosa,,1506,3524756,
5767,Phragmothyrium semiarundinariae,,1507,3287140,
5768,Trichothyriella quercigena,,1508,2613248,
5769,Blastospora betulae,,1509,3374321,
5770,Blastospora itoana,,1509,3374319,
5771,Blastospora smilacis,,1509,3374323,
5772,Milesina asplenii-incisi,,1510,3374304,
5773,Milesina blechnicola,,1510,3374306,
5774,Milesina carpatica,,1510,3374286,
5775,Milesina carpatorum,,1510,2516882,
5776,Milesina chikugoensis,,1510,3374307,
5777,Milesina coniogrammes,,1510,3374281,
5778,Milesina cryptogrammes,,1510,3374269,
5779,Milesina dieteliana,,1510,2516891,
5780,Milesina diplazii,,1510,3374297,
5781,Milesina dryopteridis,,1510,3374305,
5782,Milesina erythrosora,,1510,3374288,
5783,Milesina exigua,,1510,3374316,
5784,Milesina faulliana,,1510,3374317,
5785,Milesina itoana,,1510,3374266,
5786,Milesina jezoensis,,1510,3374284,
5787,Milesina kameiana,,1510,3374300,
5788,Milesina microspora,,1510,3374275,
5789,Milesina miikensis,,1510,3374285,
5790,Milesina miyabei,,1510,3374267,
5791,Milesina niitakensis,,1510,3374273,
5792,Milesina odontosoriae,,1510,3374272,
5793,Milesina pteridicola,,1510,3374291,
5794,Milesina scolopendrii,,1510,8485344,
5795,Milesina sublevis,,1510,3374270,
5796,Milesina tobinagae,,1510,7464178,
5797,Milesina vogesiaca,,1510,2516858,
5798,Minutisphaera japonica,,1511,7389754,
5799,Mixia osmundae,,1512,2518034,
5800,Mniaecia jungermanniae,,1513,2581779,
5801,Mollisia albidomaculans,,1514,3490792,
5802,Mollisia albogrisea,,1514,7472405,
5803,Mollisia amenticola,,1514,2585070,
5804,Mollisia cinerea,ハイイロクズチャワンタケ,1514,3490580,
5805,Mollisia juncina,,1514,2585039,
5806,Mollisia melaleuca,,1514,12176512,
5807,Mollisia nigrescens,,1514,2585012,
5808,Mollisia nodosa,,1514,12250217,
5809,Mollisia oblonga,,1514,12143771,
5810,Mollisia panicicola,,1514,11589538,
5811,Mollisia polygoni,,1514,2583759,
5812,Mollisia protrusa,,1514,12172475,
5813,Mollisia rosae,,1514,2584490,
5814,Mollisia scopiformis,,1514,11944774,
5815,Mollisia velenovskyi,,1514,3490710,
5816,Mollisia ventosa,,1514,2585032,
5817,Phialocephala biguttulata,,1515,12178750,
5818,Phialocephala fortinii,,1515,3484868,
5819,Phialocephala mallochii,,1515,9762759,
5820,Phialocephala virens,,1515,2581326,
5821,Tapesia cinerella,,1516,5256904,
5822,Tapesia culcitella,,1516,5495462,
5823,Tapesia fusca,,1516,8913644,
5824,Tapesia subiculata,,1516,5495530,
5825,Trichobelonium kneiffii,,1517,2580660,
5826,Basipetospora chlamydospora,,1518,2597078,
5827,Monascus lunisporas,,1519,5490526,
5828,Monascus pilosus,,1519,5259756,
5829,Monascus purpureus,ベニコウジ,1519,5259748,
5830,Monascus ruber,,1519,5259746,
5831,Xeromyces bisporus,,1520,2597080,
5832,Moniliella madida,,1521,5955529,
5833,Moniliella megachiliensis,,1521,5955526,
5834,Anisomeridium biforme,,1522,2598821,
5835,Anisomeridium platypodum,,1522,3466881,
5836,Anisomeridium polypori,,1522,3466883,
5837,Anisomeridium subnexum,,1522,3466847,
5838,Trypetheliopsis boninensis,,1523,3466938,
5839,Disciotis venosa,カニタケ,1524,9032566,
5840,Imaia gigantea,,1525,5893679,
5841,Leucangium microspermum,,1526,11765071,
5842,Morchella angusticeps,,1527,2594624,
5843,Morchella costata,ヒロメノトガリアミガサタケ,1527,2594630,
5844,Morchella crassipes,アシブトアミガサタケ,1527,2594612,
5845,Morchella deliciosa,アシボソアミガサタケ,1527,2594620,
5846,Morchella elata,オオトガリアミガサタケ,1527,2594626,
5847,Morchella esculenta,アミガサタケ,1527,2594602,
5848,Morchella importuna,,1527,8426492,
5849,Morchella miyabeana,コンボウアミガサタケ,1527,3495708,
5850,Morchella nipponensis,,1527,12182857,
5851,Morchella semilibera,,1527,2594649,
5852,Morchella smithiana,オオアミガサタケ,1527,2594619,
5853,Verpa bohemica,オオズキンカブリ,1528,5259057,
5854,Verpa conica,ズキンカブリ,1528,5499531,
5855,Verpa digitaliformis,アカエノズキンカブリ,1528,5259070,
5856,Aquihelicascus thalassioideus,,1529,12221293,
