taxon_key,species_key,scientific_name,source,name
7519752,5244508,Clavaria striata Pers.,db,サヤナギナタタケ
7519986,7519986,"Phaeophyscia rubropulchra (Degel.) Moberg, 1978",gbif,コナアカハラムカデゴケ
7519986,7519986,"Phaeophyscia rubropulchra (Degel.) Moberg, 1978",gbif,コナアカムカデゴケ
7520891,7520891,Psathyrella turcosomarginata Hoashi,db,カワセミイタチタケ
7521503,7521503,Amanita cheelii P.M.Kirk,gbif,オオツルタケ
7521663,7521663,Tremella candida Pers.,db,シロキクラゲモドキ
7525601,7623986,Boletus bovinus Fr.,db,アミタケ
7529859,2543770,Steccherinum adustum (Schwein.) Banker,db,チャウラハリタケ
7529859,2543770,Steccherinum adustum (Schwein.) Banker,gbif,チャウラハリタケ
7530876,7530876,"Leucocybe candicans (Pers.) Vizzini, P.Alvarado, G.Moreno & Consiglio",gbif,シロヒメカヤタケ
7531434,7531434,Russula sororia (Fr.) Romell,db,キチャハツ
7532385,7532385,Leccinum intusrubens (Corner) Høil.,db,イロガワリヤマイグチ
7540151,2522896,Thelephora palmata Pers.,db,トサカイボタケ
7541771,3346727,Entoloma crassipes Imazeki & Toki,db,ウラベニホテイシメジ
7541771,3346727,Entoloma crassipes Imazeki & Toki,gbif,ウラベニホテイシメジ
7542962,7542962,Lentinus arcularius (Batsch) Zmitr.,gbif,アミスギタケ
7543633,7543633,"Trichoderma citrinum (Pers.) Jaklitsch, W.Gams & Voglmayr",gbif,キボタンタケ
7544722,5249188,Lenzites trabeus (Pers.) Fr.,db,キチリメンタケ
7544722,5249188,Lenzites trabeus (Pers.) Fr.,gbif,キチリメンタケ
7547277,7547277,Phaeoclavulina abietina (Pers.) Giachini,gbif,モエギホウキタケ
7547866,7547866,"Purpureocillium takamizusanense (Kobayasi) S.Ban, Azuma & Hiroki Sato",gbif,スズキセミタケ
7547866,7547866,"Purpureocillium takamizusanense (Kobayasi) S.Ban, Azuma & Hiroki Sato",gbif,セミノハリセンボン
7549207,4911751,Mycena citrinella (Pers.) Quél.,db,ナメアシタケ
7549831,8191641,Agrocybe erebia (Fr.) Kühner,gbif,ツチナメコ
7550560,7550560,Tylopilus alkalixanthus Halling & Amtoft,db,ウスキニガイグチ
7550560,7550560,Tylopilus alkalixanthus Halling & Amtoft,gbif,ウスキニガイグチ
7553817,2520519,Polyporus illiciicola Henn.,db,ネンドタケ
7555808,2544188,Irpex tulipiferae (Schwein.) Schwein.,db,ウスバアナタケ
7555808,2544188,Irpex tulipiferae (Schwein.) Schwein.,gbif,ウスバタケ
7558728,2522991,Cantharellus multiplex Underw.,db,カラスタケ
7558728,2522991,Cantharellus multiplex Underw.,gbif,カラスタケ
7559462,7559462,Psilocybe capitulata Har.Takah.,db,ナンヨウシビレタケ
7559973,8912808,Daedalea albida Fr.,db,アセアミタケ
7562246,7562246,Phellodon fuligineoalbus (J.C.Schmidt) R.E.Baird,gbif,マツバハリタケ
7567077,7567077,Cordyceps militaris (L.) Fr.,db,キサナギタケ
7567077,7567077,Cordyceps militaris (L.) Fr.,gbif,サナギタケ
7567077,7567077,Cordyceps militaris (L.) Fr.,gbif,蛹茸
7572074,7572074,Aureoboletus mirabilis (Murrill) Halling,gbif,オオキノボリイグチ
7577590,7577590,Tremella mesenterica Retz.,db,コガネニカワタケ
7579484,7579484,"Ophiocordyceps sessilis Kaitsu, Uchiy. & Kinjo",gbif,ツブガタアリタケ
7583772,7583772,"Trametes vespacea (Pers.) Zmitr., Wasser & Ezhov",gbif,オオミダレアミタケ
7584614,7584614,Heliogaster columellifer (Kobayasi) Orihara & K.Iwase,db,ジャガイモタケ
7584614,7584614,Heliogaster columellifer (Kobayasi) Orihara & K.Iwase,gbif,ジャガイモタケ
7590178,7590178,"Volvopluteus earlei (Murrill) Vizzini, Contu & Justo",db,ヒメシロフクロタケ
7590178,7590178,"Volvopluteus earlei (Murrill) Vizzini, Contu & Justo",gbif,ヒメシロフクロタケ
7590943,12092733,Gymnopus peronatus (Bolton) Gray,gbif,ワサビカレバタケ
7595416,7595416,Lepiota cinnamomea Hongo,db,チャキツネノカラカサ
7596307,7596307,Suillus spraguei (Berk. & M.A.Curtis) Kuntze,gbif,ベニハナイグチ
7600389,5243386,Agaricus purpurellus F.H.Møller,gbif,コムラサキモリノカサ
7609670,3346023,Entoloma staurosporum (Bres.) E.Horak,db,ミイノモミウラモドキ
7609670,3346023,Entoloma staurosporum (Bres.) E.Horak,gbif,ミイノモミウラモドキ
7609786,7609786,Lactifluus ochrogalactus (Hashiya) X.H.Wang,gbif,ヒロハチャチチタケ
7610113,2554340,Geaster rufescens Pers.,db,ヤブレツチグリ
7610113,2554340,Geaster rufescens Pers.,gbif,ヤブレツチグリ
7610940,7610940,Entoloma cyanonigrum (Hongo) Hongo,db,コンイロイッポンシメジ
7610940,7610940,Entoloma cyanonigrum (Hongo) Hongo,gbif,コンイロイッポンシメジ
7615800,7615800,Scleroderma nitidum Berk.,db,エツキニセショウロ
7615800,7615800,Scleroderma nitidum Berk.,gbif,エツキニセショウロ
7616172,7616172,Hygrocybe cuspidata (Peck) Murrill,db,トガリベニヤマタケ
7616172,7616172,Hygrocybe cuspidata (Peck) Murrill,gbif,トガリベニヤマタケ
7621208,7621208,Trametes pubescens (Schumach.) Pilát,db,シロモンパカワラタケ
7621208,7621208,Trametes pubescens (Schumach.) Pilát,gbif,ヤキフタケ
7622559,7622559,Entoloma atrum (Hongo) Hongo,db,コキイロウラベニタケ
7623986,7623986,Suillus bovinus (L.) Roussel,db,アミタケ
7626834,5450587,Tricholoma muscarium Kawam.,db,ハエトリシメジ
7626834,5450587,Tricholoma muscarium Kawam.,gbif,ハエトリシメジ
7627855,7627855,Mycena roseocandida (Peck) Sacc.,db,ヒメサクラタケ
7631694,7832732,Xerocomus badius (Fr.) E.-J.Gilbert,gbif,ニセイロガワリ
7638024,7638024,Parmeliopsis hyperopta (Ach.) Vain.,gbif,ゴヘイゴケモドキ
7641695,7641695,Pluteus phlebophorus (Ditmar) P.Kumm.,db,コシワベニヒダタケ
7641695,7641695,Pluteus phlebophorus (Ditmar) P.Kumm.,gbif,コシワベニヒダタケ
7642379,7642379,Lycoperdon purpurascens Berk. & M.A.Curtis,db,クロゲチャブクロ
7642379,7642379,Lycoperdon purpurascens Berk. & M.A.Curtis,gbif,クロゲチャブクロタケ
7643901,7643901,Urnula craterium (Schwein.) Fr.,db,エツキクロコップタケ
7643901,7643901,Urnula craterium (Schwein.) Fr.,gbif,エツキクロコップタケ
7646591,7646591,"Tolypocladium ophioglossoides (J.F.Gmel.) C.A.Quandt, Kepler & Spatafora",gbif,ハナヤスリタケ
7648745,7648745,Conocybe intermedia Kühner,db,ミヤマイチメガサ
7652320,7652320,Trametes versicolor (L.) Pilát,db,アイカワラタケ
7654757,7654757,Entoloma vernalis (Har.Takah. & Degawa) V.Papp & Dima,gbif,ハルノウラベニタケ
7656619,11782580,Coprinopsis patouillardii (Quél.) Gminder,gbif,クズヒトヨタケ
7657232,7657232,Inocybe sericella Takah.Kobay. & S.Onishi,gbif,セイタカトマヤタケ
7663476,9145383,Stereum spadiceum Fr.,db,オリーブウロコタケ
7663476,9145383,Stereum spadiceum Fr.,gbif,オリーブウロコタケ
7670765,7670765,Polyporus varius Pers.,db,キアシグロタケ
7671574,2550247,"Sparassis ramosa (Schaeff.) J.Schröt., 1897",db,ハナビラタケ
7671574,2550247,"Sparassis ramosa (Schaeff.) J.Schröt., 1897",gbif,ハナビラタケ
7678407,7678407,Scleroderma yunnanense Y.Wang,gbif,シラガニセショウロ
7681471,7539603,Hypocrea alutaceum (Pers.) Tul.,gbif,ツノタケ
7686337,7686337,Homophron spadiceum (P.Kumm.) Örstadius & E.Larss.,gbif,タカネイタチタケ
7687734,2551823,Polyporus ovinus Schaeff.,db,ニンギョウタケモドキ
7687734,2551823,Polyporus ovinus Schaeff.,gbif,ニンギョウタケモドキ
7693097,7693097,Tapinella atrotomentosa (Batsch) Šutara,db,ニワタケ
7693097,7693097,Tapinella atrotomentosa (Batsch) Šutara,gbif,ニワタケ
7699168,7699168,Pisolithus tinctorius (Mont.) E.Fisch.,db,コツブタケ
7700531,5249353,Tremellodon gelatinosus (Scop.) Fr.,db,カバイロニカワハリタケ
7700531,5249353,Tremellodon gelatinosus (Scop.) Fr.,gbif,ニカワハリタケ
7711052,5249188,Trametes trabea G.H.Otth,db,キチリメンタケ
7711052,5249188,Trametes trabea G.H.Otth,gbif,キチリメンタケ
7718063,7718063,Phylloporus cyanescens (Corner) M.A.Neves & Halling,db,イロガワリキヒダタケ
7718063,7718063,Phylloporus cyanescens (Corner) M.A.Neves & Halling,gbif,イロガワリキヒダタケ
7722705,2522137,Hydnum delicatum Schwein.,db,クサハリタケ
7722705,2522137,Hydnum delicatum Schwein.,gbif,クサハリタケ
7722705,2522137,Hydnum delicatum Schwein.,gbif,クリハリタケ
7722705,2522137,Hydnum delicatum Schwein.,gbif,チャボハリタケ
7723011,7723011,Entoloma kansaiense (Hongo) Noordel. & Co-David,db,キヒダイッポンシメジ
7723011,7723011,Entoloma kansaiense (Hongo) Noordel. & Co-David,gbif,キヒダイッポンシメジ
7726181,2552010,Heterobasidion insularis (Murrill) Ryvarden,db,レンガタケ
7726394,7726394,Inocybe fuscidula Velen.,db,セイヨウトマヤタケ
7729510,7729510,Cortinarius sanguineus (Wulfen) Gray,db,アカタケ
7729510,7729510,Cortinarius sanguineus (Wulfen) Gray,gbif,アカタケ
7732250,2584345,Coryne cylichnium (Tul.) Sacc.,db,ムラサキゴムタケ
7732250,2584345,Coryne cylichnium (Tul.) Sacc.,gbif,ムラサキゴムタケ
7733575,7733575,Calvatia nipponica Kawam. ex Kasuya & Katum.,db,オニフスベ
7733575,7733575,Calvatia nipponica Kawam. ex Kasuya & Katum.,gbif,オニフスベ
7747956,7747956,Hygrophorus russula (Schaeff.) Quél.,db,サクラシメジ
7748731,2537743,Armillaria edodes (Berk.) Sacc.,db,シイタケ
7748731,2537743,Armillaria edodes (Berk.) Sacc.,gbif,シイタケ
7748731,2537743,Armillaria edodes (Berk.) Sacc.,gbif,椎茸
7761763,7761763,Chorioactis geaster (Peck) Kupfer ex Eckblad,db,キリノミタケ
7761763,7761763,Chorioactis geaster (Peck) Kupfer ex Eckblad,gbif,キリノミタケ
7761837,7761837,Aseroe coccinea Imazeki & Yoshimi ex Kasuya,db,アカヒトデタケ
7764101,10879894,Tuckermannopsis ulophylloides (Asahina) M.J.Lai,gbif,オオスルメゴケ
7764194,7249709,Graphis serpentina (Ach.) Ach.,gbif,モジゴケ
7765582,7765582,Amanita fulva Fr.,db,カバイロツルタケ
7773166,9741450,Suillus viscidipes Hongo,gbif,ヒメヌメリイグチ
7773712,8943586,Lasiobolus ciliatus (J.C.Schmidt) Boud.,db,ハリケシロヒメフンタケ
7775046,7729510,Dermocybe sanguinea (Wulfen) Wünsche,db,アカタケ
7775046,7729510,Dermocybe sanguinea (Wulfen) Wünsche,gbif,アカタケ
7777157,7777157,Suillus luteus (L.) Roussel,db,ヌメリイグチ
7778338,7778338,"Tolypocladium japonicum (Lloyd) C.A.Quandt, Kepler & Spatafora",gbif,タンポタケモドキ
7780656,7385325,Corticium alutaceum Pers.,db,キコナコメバタケ
7780876,7780876,Inocybe nitidiuscula (Britzelm.) Lapl.,db,ウスツヤトマヤタケ
7781734,8892548,"Amyloporia sinuosa (Fr.) Rajchenb., Gorjón & Pildain",db,ワタグサレキン
7787831,7787831,Buchwaldoboletus pseudolignicola (Neda) Both & B.Ortiz,gbif,ザイモクイグチ
7789985,8028942,Dermocybe cinnamomea (L.) Wünsche,db,ササタケ
7800264,2544114,"Hydnum rufescens (Pers.) Poir., 1808",db,ニクウチワタケ
7800264,2544114,"Hydnum rufescens (Pers.) Poir., 1808",gbif,ニクウチワタケ
7800386,7800386,Cladonia ochrochlora Flörke,gbif,キツネゴケ
7801481,5240213,Amanita inaurata Secr. ex Gillet,db,テングツルタケ
7801481,5240213,Amanita inaurata Secr. ex Gillet,gbif,テングツルタケ
7803533,7803533,Tylopilus balloui (Peck) Singer,gbif,キニガイグチ
7813884,2549834,Fomes applanatus (Pers.) Fr.,db,コフキサルノコシカケ
7813884,2549834,Fomes applanatus (Pers.) Fr.,gbif,コフキサルノコシカケ
7816088,7816088,"Perennicordyceps paracuboidea (S.Ban, Sakane & Nakagiri) Matočec & I.Kušan",gbif,クチキアワノミタケ
7819032,7819032,Xylobolus frustulatus (Pers.) P.Karst.,db,カタウロコタケ
7821542,2593897,Lachnea scutellata (L.) Gillet,db,アカジクラゲ
7821542,2593897,Lachnea scutellata (L.) Gillet,gbif,アラゲコベニチャワンタケ
7825358,7825358,"Atheniella adonis (Bull.) Redhead, Moncalvo, Vilgalys, Desjardin & B.A.Perry",gbif,コウバイタケ
7828039,7828039,Polyporus brumalis Pers.,db,オツネンタケモドキ
7828413,7828413,"Boletus kermesinus Har.Takah., Taneyama & A.Koyama",db,アカネアミアシイグチ
7830030,7830030,Pleurotus cornucopiae (Paulet) Quél.,db,タモギタケ
7832732,7832732,Imleria badia (Fr.) Vizzini,gbif,ニセイロガワリ
7838425,7838425,Lentinus brumalis (Pers.) Zmitr.,gbif,オツネンタケモドキ
7841703,7841703,Inocybe napiformis Takah.Kobay.,db,キュウコントマヤタケ
7842636,7842636,Entoloma pulchellum (Hongo) Hongo,db,シバフウラベニタケ
7844383,7844383,Porodisculus pendulus (Fr.) Murrill,db,ヌルデタケ
7844383,7844383,Porodisculus pendulus (Fr.) Murrill,gbif,ヌルデタケ
7844497,7844497,Cortinarius alboviolaceus (Pers.) Zawadzki,db,ウスフジフウセンタケ
7846832,5239982,Scleroderma aurantium,db,アワダンゴ
7846832,5239982,Scleroderma aurantium,gbif,ニセショウロ
7853070,9400640,Polyporus picipes Rostk.,gbif,キアシグロタケ
7853759,7853759,Tuber magnatum Pico,db,シロセイヨウショウロ
7856496,2512861,Guepinia peziza Tul.,db,タテガタツノマタタケ
7856496,2512861,Guepinia peziza Tul.,gbif,タテガタツノマタタケ
7859782,7859782,Gloeocantharellus pallidus (Yasuda) Giachini,gbif,シロアンズタケ
7862893,7862893,Bryocaulon divergens (Ach.) Kärnefelt,gbif,クリイロトゲキノリ
7864686,5240306,Amanita vaginata (Bull. ex Fr.) Vittad.,db,シロツルタケ
7865386,7865386,Neofavolus alveolaris (DC.) Sotome & T.Hatt.,gbif,ハチノスタケ
7869798,2539308,Rhodophyllus sinuatus (Bull.) Singer,db,イッポンシメジ
7869798,2539308,Rhodophyllus sinuatus (Bull.) Singer,gbif,イッポンシメジ
7869798,2539308,Rhodophyllus sinuatus (Bull.) Singer,gbif,ニセシメジ
7870024,3291628,Exidia japonica Yasuda,db,ツブキクラゲ
7870024,3291628,Exidia japonica Yasuda,gbif,ツブキクラゲ
7873322,7562246,Bankera fuligineoalba (J.C.Schmidt) Coker & Beers,gbif,マツバハリタケ
7889985,7889985,Gomphidius roseus (Fr.) Oudem.,db,オウギタケ
7890281,7890281,Perennicordyceps prolifica (Kobayasi) Matočec & I.Kušan,gbif,ツブノセミタケ
7890605,7890605,Polypus dispansus (Lloyd) Audet,db,コウモリタケ
7890605,7890605,Polypus dispansus (Lloyd) Audet,gbif,コウモリタケ
7898018,7898018,Phlebiopsis crassa (Lév.) Floudas & Hibbett,gbif,カミウロコタケ
7898828,7898828,Stropharia rugosoannulata Farlow,db,キサケツバタケ
7904865,2595014,Peziza clypeata Schwein.,db,カバイロチャワンタケ
7904865,2595014,Peziza clypeata Schwein.,gbif,カバイロチャワンタケ
7905123,7905123,Russula aurora Krombh.,db,バライロハツ
7911622,7911622,Octaviania asahimontana Orihara,gbif,アサヒホシミノタマタケ
7922545,2554367,Geaster triplex Jungh.,db,エリマキツチグリ
7922545,2554367,Geaster triplex Jungh.,gbif,エリマキツチグリ
7922611,9173236,Lyophyllum aggregatum (Schaeff.) Kühner,db,ハタケシメジ
7922611,9173236,Lyophyllum aggregatum (Schaeff.) Kühner,gbif,ハタケシメジ
7923831,2531310,Tricholosporum porphyrophyllum (S.Imai) Guzmán,db,イヌムラサキシメジ
7923831,2531310,Tricholosporum porphyrophyllum (S.Imai) Guzmán,gbif,ウラムラサキシメジ
7925734,7925734,Lactarius deterrimus Gröger,gbif,アカハツモドキ
7930134,7930134,Hypomyces aurantius (Pers.) Fuckel,gbif,カワラタケキセイキン
7932906,7932906,"Trichaleurina tenuispora M.Carbone, Yei Z.Wang & Cheng L.Huang",gbif,オオゴムタケ
7934096,9657522,Neoboletus venenatus (Nagas.) G.Wu & Zhu L.Yang,gbif,ドクヤマドリ
7935605,7935605,"Heterobasidion orientale Tokuda, T.Hatt. & Y.C.Dai",gbif,レンガタケ
7936733,7936733,Cookeina insititia (Berk. & M.A.Curtis) Kuntze,db,コップタケ
7936733,7936733,Cookeina insititia (Berk. & M.A.Curtis) Kuntze,gbif,シロコップタケ
7942009,2547798,Gloeoporus amorphus (Fr.) Clém. & Shear,db,ウラベニタケ
7942009,2547798,Gloeoporus amorphus (Fr.) Clém. & Shear,gbif,ウラベニタケ
7942814,2549130,Poria medulla-panis (Jacq.) Cooke,db,ウスキアナタケ
7942814,2549130,Poria medulla-panis (Jacq.) Cooke,gbif,ウスキアナタケ
7944864,9099973,Poria vitellinula (P.Karst.) Sacc. & Trotter,db,ニクイロアナタケ
7946474,2553117,Stereum rugosum (Pers. ex Fr.) Fr.,db,シミダシカタウロコタケ
7952123,9802386,Cordyceps annulata Kobayasi & Shimizu,gbif,ヒメクチキタンポタケ
7957637,5249202,Lenzites abietinus (Bull.) Fr.,db,コゲイロカイガラタケ
7957637,5249202,Lenzites abietinus (Bull.) Fr.,gbif,コゲイロカイガラタケ
7958113,9223923,Russula nigricans Fr.,db,コゲイロハツタケ
7958113,9223923,Russula nigricans Fr.,gbif,コゲイロハツタケ
7958930,2580643,Chlorosplenium chlora (Schwein.) Massee,gbif,フユノウスキサラタケ
7961626,10834250,Heterodermia fragilissima (Kurok.) J.C.Wei & Y.M.Jiang,gbif,コバノゲジゲジゴケ
7963116,2549834,Fomes vegetus (Fr.) Fr.,db,コフキサルノコシカケ
7963116,2549834,Fomes vegetus (Fr.) Fr.,gbif,コフキサルノコシカケ
7965174,7965174,Octaviania japonimontana Orihara,gbif,ミヤマホシミノタマタケ
7969546,2594709,Helvella atra Holmsk. ex Fr.,db,クロアシボソノボリリュウ
7969936,3301120,Suillus asiaticus (Singer) Kretzer & T.D.Bruns,db,ウツロベニハナイグチ
7970480,2606023,Usnea comosa (Ach.) Röhl.,gbif,ヒゲサルオガセ
7971671,2586251,Dasyscyphus nudipes (Fuckel) Fuckel,db,シロヒナノチャワンタケモドキ
7976327,7976327,Caloboletus panniformis (Taneyama & Har.Takah.) Vizzini,gbif,モウセンアシベニイグチ
7976727,7976727,Suillus punctipes (Peck) Singer,db,アシグロニオイイグチ
7976727,7976727,Suillus punctipes (Peck) Singer,gbif,アシグロニオイイグチ
7983444,7983444,Typhrasa gossypina (Bull.) Örstadius & E.Larss.,gbif,ハゴロモイタチタケ
7983452,7596307,Suillus pictus (Peck) Kuntze,gbif,ベニハナイグチ
7983585,5240323,Amanita virosa Secr.,db,ドクツルタケ
7984707,7984707,Cladonia incrassata Flörke,gbif,コビナアカミゴケ
7987658,7987658,Coprinus comatus (O.F.Müll.) Pers.,db,ササクレヒトヨタケ
7987794,5246307,Polystictus crenatus (Berk.) Fr.,db,ウチワタケ
7987794,5246307,Polystictus crenatus (Berk.) Fr.,gbif,ウチワタケ
7991939,7991939,Amanita pallidorosea P.Zhang & Zhu L.Yang,gbif,アケボノドクツルタケ
7993854,8972210,Gyrodon lividus (Bull.) P.Karst.,db,ハンノキイグチ
7997035,7997035,Suillus subaureus (Peck) Snell,db,ニセキヌメリイグチ
7997035,7997035,Suillus subaureus (Peck) Snell,gbif,ニセキヌメリイグチ
7997434,7997434,Perennicordyceps ryogamiensis (Kobayasi & Shimizu) Matočec & I.Kušan,gbif,リョウガミクチキツブタケ
7999002,7803533,Rubinoboletus balloui (Peck) Heinem. & Rammeloo,gbif,キニガイグチ
7999982,2579078,Propolis versicolor (Fr.) Fr.,db,クチキマダラチャワンタケ
8013368,8013368,Peziza repanda Wahlenb.,db,オオヒラチャワンタケ
8018528,7930134,Hypomyces aurantius (Pers.) Tul.,gbif,カワラタケキセイキン
8020371,8234923,Hypocrea peltata Berk.,gbif,オオボタンタケ
8022634,7889985,Gomphidius roseus (Fr.) P.Karst.,db,オウギタケ
8026958,8026958,Pseudoaustroboletus valens (Corner) Yan C.Li & Zhu L.Yang,db,ホオベニシロアシイグチ
8026958,8026958,Pseudoaustroboletus valens (Corner) Yan C.Li & Zhu L.Yang,gbif,ホオベニシロアシイグチ
8028942,8028942,Cortinarius cinnamomeus (L.) Gray,db,ササタケ
8029405,8029405,Octaviania durianelloides Orihara,gbif,チャイボホシミノタマタケ
8032257,8032257,Trametes hirsuta (Wulfen) Lloyd,db,アラゲカワラタケ
8032958,7976327,Boletus panniformis Taneyama & Har.Takah.,gbif,モウセンアシベニイグチ
8034365,2547564,"Lenzites tenuis Lév., 1846",db,チリメンタケ
8034365,2547564,"Lenzites tenuis Lév., 1846",gbif,チリメンタケ
8034731,2594776,Helvella bulbosa (Hedw.) Kreisel,db,コノボリリュウ
8034731,2594776,Helvella bulbosa (Hedw.) Kreisel,gbif,ナガエノチャワンタケ
8036570,8036570,Pseudomerulius aureus (Fr.) Jülich,db,キシワタケ
8036570,8036570,Pseudomerulius aureus (Fr.) Jülich,gbif,キシワタケ
8038034,5245764,Kneiffia setigera (Fr.) Fr.,db,シロコメバタケ
8038034,5245764,Kneiffia setigera (Fr.) Fr.,gbif,シロコメバタケ
8038039,8038039,Tricholoma acerbum (Bull.) Quél.,db,オオニガシメジ
8038039,8038039,Tricholoma acerbum (Bull.) Quél.,gbif,オオニガシメジ
8039985,2605326,Parmelia olivacea (L.) Nyl.,gbif,オリーブゴケ
8041234,8936224,Calocybe gambosa (Fr.) Singer,db,ユキワリ
8042598,5240259,Amanita umbrinolutea (Secr. ex Gillet) Bataille,db,タカネテングツルタケ
8042598,5240259,Amanita umbrinolutea (Secr. ex Gillet) Bataille,gbif,カッパツルタケ
8050033,2542395,Fomes pinicola (Sw.) Fr.,db,ツガサルノコシカケ
8050033,2542395,Fomes pinicola (Sw.) Fr.,gbif,ツガサルノコシカケ
8051796,5249253,Lenzites sepiarius (Wulfen) Fr.,db,キカイガラタケ
8051796,5249253,Lenzites sepiarius (Wulfen) Fr.,gbif,キカイガラタケ
8052240,8052240,"Nipponoparmelia pseudolaevior (Asahina) K.H.Moon, Y.Ohmura & Kashiw.",gbif,チヂレテリハゴケ
8052240,8052240,"Nipponoparmelia pseudolaevior (Asahina) K.H.Moon, Y.Ohmura & Kashiw.",gbif,チヂレヒモウメノキゴケ
8055182,8055182,Phallus luteus (Liou & L.Hwang) T.Kasuya,db,ウスキキヌガサタケ
8055963,5243225,Lycoperdon spadiceum Pers.,db,キホコリタケ
8055963,5243225,Lycoperdon spadiceum Pers.,gbif,キホコリタケ
8057135,2520862,Fomes igniarius (L.) Fr.,db,キコブアナタケ
8057135,2520862,Fomes igniarius (L.) Fr.,gbif,キコブタケ
8058750,2524457,Boletus griseus Frost,gbif,クロアワタケ
8063181,8063181,Aleurodiscus amorphus (Pers.) Rabenh.,db,アカコウヤクタケ
8067777,8067777,Aspicilia cinerea (L.) Körb.,gbif,キッコウイボゴケ
8068072,8068072,"Atheniella aurantiidisca (Murrill) Redhead, Moncalvo, Vilgalys, Desjardin & B.A.Perry",gbif,オウバイタケ
8068867,8068867,Fomes fomentarius (L.) Fr.,db,ツリガネタケ
8070183,2523300,"Odontia bicolor (Alb. & Schwein.) Fr., 1903",db,ハリタケモドキ
8070183,2523300,"Odontia bicolor (Alb. & Schwein.) Fr., 1903",gbif,ハリタケモドキ
8074666,5241451,Volvariella hypopithys (Fr.) M.M.Moser,db,モリノコフクロタケ
8077827,8077827,Cortinarius aurantiofulvus Hongo,db,コガネフウセンタケモドキ
8080122,2552740,Corticium investiens (Schwein.) Bres.,db,コウヤクタケモドキ
8080122,2552740,Corticium investiens (Schwein.) Bres.,gbif,コウヤクタケモドキ
8081879,8081879,Entoloma asterosporum (Coker & Couch) T.J.Baroni & Matheny,gbif,ホシガタベニダンゴ
8083721,10798969,"Anaptychia hypocaesia Yasuda, 1940",gbif,ヤスダゲジゲジゴケ
8084755,8084755,Cryptomarasmius aucubae (Neda) T.S.Jenkinson & Desjardin,gbif,アオキオチバタケ
8085441,5242763,Coprinus radiatus (Bolton) Pers.,db,ネナガノヒトヨタケ
8085441,5242763,Coprinus radiatus (Bolton) Pers.,gbif,ネナガノヒトヨタケ
8096678,8096678,Favolaschia gelatina Har.Takah. & Degawa,db,ニカワラッシタケ
8096678,8096678,Favolaschia gelatina Har.Takah. & Degawa,gbif,ニカワラッシタケ
8098948,5247228,Hirschioporus pergamenus (Fr.) Bondartsev & Singer,db,ハカワラタケ
8100833,8100833,Psathyrella bipellis (Quél.) A.H.Sm.,db,ウスベニイタチタケ
8100833,8100833,Psathyrella bipellis (Quél.) A.H.Sm.,gbif,ウスベニイタチタケ
8108525,8108525,Inocybe pyriformis Takah.Kobay. & S.Kurogi,db,カブラアセタケモドキ
8108525,8108525,Inocybe pyriformis Takah.Kobay. & S.Kurogi,gbif,カブラアセタケモドキ
8110057,9050242,Naucoria pediades (Fr.) P.Kumm.,db,ハタケキノコ
8110057,9050242,Naucoria pediades (Fr.) P.Kumm.,gbif,ハタケキノコ
8114489,8114489,"Connopus acervatus (Fr.) K.W.Hughes, Mather & R.H.Petersen",gbif,カブベニチャ
8115040,9035469,Porodaedalea yamanoi (Imazeki) Y.C.Dai,gbif,マツノカタハタケ
8118872,8118872,Galerina marginata (Batsch) Kühner,db,ヒメアジロガサ
8118872,8118872,Galerina marginata (Batsch) Kühner,gbif,ヒメアジロガサ
8122453,8122453,"Singerocybe alboinfundibuliformis (Seok, Yang S.Kim, K.M.Park, W.G.Kim, K.H.Yoo & I.C.Park) Zhu L.Yang, J.Qin & Har.Takah.",gbif,ユキラッパタケ
8122710,8122710,Lactarius torminosus (Schaeff.) Pers.,db,カラハツタケ
8125569,8168319,Amanita muscaria (L.) Pers.,db,ベニテングタケ
8129973,8129973,Exobasidium yoshinagae Henn.,db,ミツバツツジヒラモチビョウキン
8129973,8129973,Exobasidium yoshinagae Henn.,gbif,ミツバツツジヒラモチビョウキン
8130763,8130763,Turbinellus kauffmanii (A.H.Sm.) Giachini,gbif,オニウスタケ
8131567,8131567,Tylopilus ferrugineus (Kuntze) Singer,db,チャニガイグチ
8131567,8131567,Tylopilus ferrugineus (Kuntze) Singer,gbif,チャニガイグチ
8131808,8131808,"Typhula maritima Tam.Hoshino, Takehashi & T.Kasuya",gbif,スナハマガマノホタケ
8134528,8134528,Trametes coccinea (Fr.) Hai J.Li & S.H.He,gbif,ヒイロタケ
8136943,10364983,Psathyrella conopilea (Fr.) Ulbr.,gbif,オオナヨタケ
8138987,8138987,Cyclocybe cylindracea (DC.) Vizzini & Angelini,gbif,ヤナギマツタケ
8138987,8138987,Cyclocybe cylindracea (DC.) Vizzini & Angelini,gbif,柳松茸
8140531,8140531,"Cyanoboletus pulverulentus (Opat.) Gelardi, Vizzini & Simonini",gbif,イロガワリ
8146046,8146046,Suillus granulatus (L.) Roussel,db,チチアワタケ
8146046,8146046,Suillus granulatus (L.) Roussel,gbif,チチアワタケ
8155204,8032257,Coriolus hirsutus (Wulfen) Pat.,db,アラゲカワラタケ
8156721,8156721,Sarcoscypha coccinea (Jacq.) Lambotte,db,アカチャワンタケ
8163561,2519770,Stereum rubiginosum (J.F.Gmel.) Gray,db,エビウロコタケ
